Job ID,parent,MB-seconds,vcore-seconds,AM Host,WF-Type,WF-Name,Application-Name,Uber job,Number of maps,Number of reduces,Job state,Counters,FILE Number of bytes read,FILE Number of bytes written,FILE Number of read operations,FILE Number of large read operations,FILE Number of write operations,HDFS Number of bytes read,HDFS Number of bytes written,HDFS Number of read operations,HDFS Number of large read operations,HDFS Number of write operations,Launched map tasks,Other local map tasks,Total time spent by all maps in occupied slots ms,TOTAL_LAUNCHED_UBERTASKS,NUM_UBER_SUBMAPS,Total time spent by all map tasks ms,Total vcore-seconds taken by all map tasks,Total megabyte-seconds taken by all map tasks,Map input records,Map output records,Input split bytes,Spilled Records,Failed Shuffles,Merged Map outputs,GC time elapsed ms,CPU time spent ms,Physical memory bytes snapshot,Virtual memory bytes snapshot,Total committed heap usage bytes,Bytes Read,Bytes Written,Application-Type,Start-Time,Finish-Time
_1462211675523_225742,,,,,,,,true,1,0,SUCCEEDED,31,0,119244,0,0,0,118388,167015,311,0,8,1,1,2481330,1,1,496266,496266,2540881920,1,0,67,0,0,0,307,12520,327057408,1349406720,495976448,0,0,,,
_1462211675523_237599,,7993920,1419,hadoop04,hive2,aggregation/aggregate,pivotUnsubs,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167034,311,0,8,1,1,7012785,1,1,1402557,1402557,7181091840,1,0,67,0,0,0,350,19490,384245760,1364074496,478150656,0,0,MAPREDUCE,1463686299877,1463687713324
_1462211675523_208665,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167087,311,0,8,1,1,3100840,1,1,620168,620168,3175260160,1,0,67,0,0,0,188,13800,334098432,1364549632,510656512,0,0,,,
_1462211675523_239649,,622707,110,hadoop05,hive2,aggregation/aggregate,archiveMTA,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167014,311,0,8,1,1,458675,1,1,91735,91735,469683200,1,0,67,0,0,0,201,7900,315129856,1368948736,511180800,0,0,MAPREDUCE,1463706657924,1463706761594
_1462211675523_219058,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,59790,1,1,11958,11958,61224960,1,0,67,0,0,0,189,7580,321363968,1360859136,510656512,0,0,,,
_1462211675523_232713,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167036,311,0,8,1,1,11418465,1,1,2283693,2283693,11692508160,1,0,67,0,0,0,556,27910,296845312,1344999424,463470592,0,0,,,
_1462211675523_213085,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,680155,1,1,136031,136031,696478720,1,0,67,0,0,0,90,8340,313761792,1356902400,509083648,0,0,,,
_1462211675523_212516,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167013,311,0,8,1,1,390220,1,1,78044,78044,399585280,1,0,67,0,0,0,196,7990,306659328,1355190272,509083648,0,0,,,
_1462211675523_217250,,,,,,,,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167077,311,0,8,1,1,17120,1,1,3424,3424,17530880,1,0,67,0,0,0,96,5160,311132160,1372024832,509083648,0,0,,,
_1462211675523_244811,,661607,117,hadoop06,hive2,aggregation/aggregate,pivotSends,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167014,311,0,8,1,1,494185,1,1,98837,98837,506045440,1,0,67,0,0,0,117,8410,312913920,1364045824,508035072,0,0,MAPREDUCE,1463753463385,1463753574118
_1462211675523_222429,,,,,,,,true,1,0,SUCCEEDED,31,0,119244,0,0,0,118388,167015,311,0,8,1,1,400510,1,1,80102,80102,410122240,1,0,67,0,0,0,194,8630,325279744,1365852160,508035072,0,0,,,
_1462211675523_211123,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167085,311,0,8,1,1,3819975,1,1,763995,763995,3911654400,1,0,67,0,0,0,159,12760,326807552,1355608064,479723520,0,1214,,,
_1462211675523_210872,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167035,311,0,8,1,1,3670060,1,1,734012,734012,3758141440,1,0,67,0,0,0,250,15410,335933440,1366663168,509083648,0,0,,,
_1462211675523_233120,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167036,311,0,8,1,1,10074535,1,1,2014907,2014907,10316323840,1,0,67,0,0,0,300,21620,364711936,1368584192,462946304,0,0,,,
_1462211675523_213284,,,,,,,,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167077,311,0,8,1,1,30470,1,1,6094,6094,31201280,1,0,67,0,0,0,116,4370,303755264,1367961600,508035072,0,0,,,
_1462211675523_226465,,,,,,,,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167077,311,0,8,1,1,29985,1,1,5997,5997,30704640,1,0,67,0,0,0,169,6340,314273792,1362681856,509083648,0,0,,,
_1462211675523_213518,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,2480475,1,1,496095,496095,2540006400,1,0,67,0,0,0,429,12270,320278528,1344278528,498073600,0,0,,,
_1462211675523_213100,,,,,,,,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167077,311,0,8,1,1,17000,1,1,3400,3400,17408000,1,0,67,0,0,0,36,2820,304230400,1361162240,508559360,0,0,,,
_1462211675523_236085,,181333,32,hadoop02,hive2,aggregation/aggregate,preparation,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,62075,1,1,12415,12415,63564800,1,0,67,0,0,0,138,4410,303210496,1344671744,508035072,0,0,MAPREDUCE,1463668328421,1463668354876
_1462211675523_232870,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,59340,1,1,11868,11868,60764160,1,0,67,0,0,0,256,7860,328495104,1362616320,510132224,0,0,,,
_1462211675523_208238,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167012,311,0,8,1,1,464625,1,1,92925,92925,475776000,1,0,67,0,0,0,58,6280,313651200,1344319488,508035072,0,0,,,
_1462211675523_227600,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167036,311,0,8,1,1,11140925,1,1,2228185,2228185,11408307200,1,0,67,0,0,0,580,26430,352440320,1364496384,469762048,0,0,,,
_1462211675523_226028,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167014,311,0,8,1,1,560545,1,1,112109,112109,573998080,1,0,67,0,0,0,144,8050,316874752,1365819392,506986496,0,0,,,
_1462211675523_223515,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,53795,1,1,10759,10759,55086080,1,0,67,0,0,0,198,7170,313196544,1355063296,511705088,0,0,,,
_1462211675523_244451,,606769,107,hadoop06,hive2,aggregation/aggregate,archiveMTA,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167013,311,0,8,1,1,442110,1,1,88422,88422,452720640,1,0,67,0,0,0,214,8320,303403008,1359790080,508035072,0,0,MAPREDUCE,1463750376144,1463750476972
_1462211675523_224671,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167014,311,0,8,1,1,356050,1,1,71210,71210,364595200,1,0,67,0,0,0,162,8030,316243968,1361145856,511705088,0,0,,,
_1462211675523_209941,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167038,311,0,8,1,1,2987120,1,1,597424,597424,3058810880,1,0,67,0,0,0,368,13880,381329408,1344675840,499646464,0,0,,,
_1462211675523_228868,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167016,311,0,8,1,1,5101240,1,1,1020248,1020248,5223669760,1,0,67,0,0,0,234,15780,367562752,1359192064,495452160,0,0,,,
_1462211675523_218722,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167088,311,0,8,1,1,8422765,1,1,1684553,1684553,8624911360,1,0,67,0,0,0,338,20640,389390336,1367572480,472907776,0,0,,,
_1462211675523_215897,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167090,311,0,8,1,1,6528865,1,1,1305773,1305773,6685557760,1,0,67,0,0,0,433,18500,396533760,1366933504,498597888,0,0,,,
_1462211675523_206824,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167164,311,0,8,1,1,565315,1,1,113063,113063,578882560,1,0,67,0,0,0,152,9920,323809280,1360441344,511180800,0,0,,,
_1462211675523_238245,,4898893,869,hadoop02,hive2,aggregation/aggregate,archiveACT,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167016,311,0,8,1,1,4270935,1,1,854187,854187,4373437440,1,0,67,0,0,0,365,15120,399298560,1344417792,489160704,0,0,MAPREDUCE,1463693772617,1463694635693
_1462211675523_235392,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167163,311,0,8,1,1,376005,1,1,75201,75201,385029120,1,0,67,0,0,0,201,9500,310939648,1360052224,511705088,0,0,,,
_1462211675523_205353,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167035,311,0,8,1,1,2394020,1,1,478804,478804,2451476480,1,0,67,0,0,0,143,10160,328503296,1362157568,483917824,0,335,,,
_1462211675523_239803,,26589697,4721,hadoop02,hive2,aggregation/aggregate,pivotActivities,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167092,311,0,8,1,1,23541435,1,1,4708287,4708287,24106429440,1,0,67,0,0,0,470,36280,305438720,1365385216,423624704,0,0,MAPREDUCE,1463707841895,1463712559254
_1462211675523_238269,,25932589,4604,hadoop02,hive2,aggregation/aggregate,pivotUnsubs,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167037,311,0,8,1,1,22955720,1,1,4591144,4591144,23506657280,1,0,67,0,0,0,517,37770,299331584,1363787776,423624704,0,0,MAPREDUCE,1463693962870,1463698561538
_1462211675523_245140,,85904,15,hadoop02,hive2,aggregation/aggregate,createArchiveViews,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167075,311,0,8,1,1,17525,1,1,3505,3505,17945600,1,0,67,0,0,0,37,3010,297250816,1356722176,508559360,0,906,MAPREDUCE,1463756233379,1463756245926
_1462211675523_213287,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167088,311,0,8,1,1,5042510,1,1,1008502,1008502,5163530240,1,0,67,0,0,0,408,17680,376213504,1344442368,505413632,0,0,,,
_1462211675523_227001,,,,,,,,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167077,311,0,8,1,1,27660,1,1,5532,5532,28323840,1,0,67,0,0,0,87,4760,312004608,1372106752,508035072,0,0,,,
_1462211675523_207047,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167014,311,0,8,1,1,284005,1,1,56801,56801,290821120,1,0,67,0,0,0,81,7110,313569280,1363537920,509083648,0,0,,,
_1462211675523_233864,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167089,311,0,8,1,1,14005115,1,1,2801023,2801023,14341237760,1,0,67,0,0,0,635,29630,340467712,1359028224,460324864,0,0,,,
_1462211675523_232684,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167016,311,0,8,1,1,2193485,1,1,438697,438697,2246128640,1,0,67,0,0,0,194,10050,326725632,1365471232,504365056,0,0,,,
_1462211675523_243161,,517873,91,hadoop06,hive2,aggregation/aggregate,populateAggregateViewTable,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167159,311,0,8,1,1,360395,1,1,72079,72079,369044480,1,0,67,0,0,0,159,8960,323805184,1364717568,510132224,0,0,MAPREDUCE,1463738681171,1463738765771
_1462211675523_234013,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167013,311,0,8,1,1,397400,1,1,79480,79480,406937600,1,0,67,0,0,0,75,7870,315789312,1360576512,508035072,0,0,,,
_1462211675523_233449,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167163,311,0,8,1,1,419680,1,1,83936,83936,429752320,1,0,67,0,0,0,222,10120,302649344,1356505088,509607936,0,914,,,
_1462211675523_219147,,,,,,,,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167075,311,0,8,1,1,20400,1,1,4080,4080,20889600,1,0,67,0,0,0,108,5420,315826176,1344114688,509607936,0,0,,,
_1462211675523_216718,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167014,311,0,8,1,1,1596530,1,1,319306,319306,1634846720,1,0,67,0,0,0,248,10260,321703936,1348829184,502267904,0,0,,,
_1462211675523_233304,,,,,,,,true,1,0,SUCCEEDED,31,0,119511,0,0,0,118655,167015,311,0,8,1,1,3745625,1,1,749125,749125,3835520000,1,0,67,0,0,0,506,15480,322134016,1344856064,509083648,0,1214,,,
_1462211675523_226738,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167015,311,0,8,1,1,392020,1,1,78404,78404,401428480,1,0,67,0,0,0,160,6730,314580992,1360998400,511180800,0,384,,,
_1462211675523_208875,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167163,311,0,8,1,1,279480,1,1,55896,55896,286187520,1,0,67,0,0,0,127,7710,313044992,1345363968,507510784,0,0,,,
_1462211675523_218586,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167164,311,0,8,1,1,461405,1,1,92281,92281,472478720,1,0,67,0,0,0,274,8750,306315264,1360191488,508035072,0,1214,,,
_1462211675523_224473,,,,,,,,true,1,0,SUCCEEDED,31,0,119244,0,0,0,118388,167014,311,0,8,1,1,519145,1,1,103829,103829,531604480,1,0,67,0,0,0,181,9100,319930368,1372078080,508035072,0,0,,,
_1462211675523_214466,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167015,311,0,8,1,1,489410,1,1,97882,97882,501155840,1,0,67,0,0,0,166,8740,309583872,1361129472,510656512,0,0,,,
_1462211675523_229448,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167016,311,0,8,1,1,4502135,1,1,900427,900427,4610186240,1,0,67,0,0,0,208,13430,322043904,1359540224,492830720,0,0,,,
_1462211675523_242917,,697433,123,hadoop06,hive2,aggregation/aggregate,pivotSends,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167014,311,0,8,1,1,528180,1,1,105636,105636,540856320,1,0,67,0,0,0,131,8910,307027968,1351159808,510132224,0,0,MAPREDUCE,1463736176832,1463736294413
_1462211675523_236180,,3861507,685,hadoop06,hive2,aggregation/aggregate,archiveACT,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167016,311,0,8,1,1,3345650,1,1,669130,669130,3425945600,1,0,67,0,0,0,191,13560,333033472,1367072768,510132224,0,0,MAPREDUCE,1463669487499,1463670166287
_1462211675523_227556,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167162,311,0,8,1,1,1762200,1,1,352440,352440,1804492800,1,0,67,0,0,0,155,10800,333176832,1359839232,501743616,0,0,,,
_1462211675523_219835,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,477000,1,1,95400,95400,488448000,1,0,67,0,0,0,197,8740,311640064,1353383936,508035072,0,0,,,
_1462211675523_244526,,101939,18,hadoop02,hive2,aggregation/aggregate,createArchiveViews,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167075,311,0,8,1,1,21545,1,1,4309,4309,22062080,1,0,67,0,0,0,60,3600,316051456,1373016064,508035072,0,0,MAPREDUCE,1463751021134,1463751032713
_1462211675523_218713,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167037,311,0,8,1,1,8608900,1,1,1721780,1721780,8815513600,1,0,67,0,0,0,232,20340,356597760,1344430080,478150656,0,0,,,
_1462211675523_237955,,557905,99,hadoop04,hive2,aggregation/aggregate,populateAggregateViewTable,true,1,0,SUCCEEDED,31,0,119183,0,0,0,118331,167164,311,0,8,1,1,404755,1,1,80951,80951,414469120,1,0,67,0,0,0,337,9520,305246208,1357594624,512753664,0,0,MAPREDUCE,1463691076686,1463691170003
_1462211675523_244434,,505111,89,hadoop02,hive2,aggregation/aggregate,populateAggregateViewTable,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167163,311,0,8,1,1,377575,1,1,75515,75515,386636800,1,0,67,0,0,0,161,9370,325382144,1364881408,506462208,0,0,MAPREDUCE,1463750256408,1463750339120
_1462211675523_211314,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,60205,1,1,12041,12041,61649920,1,0,67,0,0,0,83,4130,300994560,1348841472,508035072,0,0,,,
_1462211675523_219506,,,,,,,,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167077,311,0,8,1,1,24440,1,1,4888,4888,25026560,1,0,67,0,0,0,161,4950,316653568,1369321472,508559360,0,392,,,
_1462211675523_206552,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167036,311,0,8,1,1,1585460,1,1,317092,317092,1623511040,1,0,67,0,0,0,123,9410,317149184,1357021184,500695040,0,0,,,
_1462211675523_244465,,563864,100,hadoop04,hive2,aggregation/aggregate,archiveACT,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167014,311,0,8,1,1,431005,1,1,86201,86201,441349120,1,0,67,0,0,0,126,7920,311861248,1345769472,510132224,0,0,MAPREDUCE,1463750482879,1463750576690
_1462211675523_216382,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167015,311,0,8,1,1,499105,1,1,99821,99821,511083520,1,0,67,0,0,0,252,8780,326766592,1377542144,510132224,0,0,,,
_1462211675523_214139,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167016,311,0,8,1,1,4842430,1,1,968486,968486,4958648320,1,0,67,0,0,0,148,13520,314839040,1358237696,492306432,0,0,,,
_1462211675523_216238,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167015,311,0,8,1,1,2753955,1,1,550791,550791,2820049920,1,0,67,0,0,0,136,10570,321064960,1355091968,482344960,0,0,,,
_1462211675523_216906,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167014,311,0,8,1,1,431220,1,1,86244,86244,441569280,1,0,67,0,0,0,174,7880,307740672,1356337152,506462208,0,0,,,
_1462211675523_233991,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167166,311,0,8,1,1,2326395,1,1,465279,465279,2382228480,1,0,67,0,0,0,403,12230,328679424,1357987840,487587840,0,0,,,
_1462211675523_225028,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167163,311,0,8,1,1,430210,1,1,86042,86042,440535040,1,0,67,0,0,0,182,8830,318758912,1360117760,508559360,0,0,,,
_1462211675523_215413,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167164,311,0,8,1,1,1620495,1,1,324099,324099,1659386880,1,0,67,0,0,0,278,11580,325513216,1361063936,516423680,0,0,,,
_1462211675523_214882,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,536365,1,1,107273,107273,549237760,1,0,67,0,0,0,194,8640,308895744,1344430080,508035072,0,0,,,
_1462211675523_218697,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167014,311,0,8,1,1,429385,1,1,85877,85877,439690240,1,0,67,0,0,0,205,8960,312811520,1349169152,507510784,0,0,,,
_1462211675523_221369,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167013,311,0,8,1,1,3484090,1,1,696818,696818,3567708160,1,0,67,0,0,0,213,13510,393261056,1344454656,499646464,0,0,,,
_1462211675523_210835,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,2429130,1,1,485826,485826,2487429120,1,0,67,0,0,0,240,10570,381747200,1357885440,484442112,0,0,,,
_1462211675523_231082,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167016,311,0,8,1,1,2420675,1,1,484135,484135,2478771200,1,0,67,0,0,0,192,11660,320159744,1358725120,483917824,0,0,,,
_1462211675523_204912,,,,,,,,true,1,0,SUCCEEDED,31,0,118695,0,0,0,117843,166981,311,0,8,1,1,52545,1,1,10509,10509,53806080,1,0,67,0,0,0,130,4630,293650432,1344294912,508035072,0,0,,,
_1462211675523_214326,,,,,,,,true,1,0,SUCCEEDED,31,0,119541,0,0,0,118685,167088,311,0,8,1,1,14583345,1,1,2916669,2916669,14933345280,1,0,67,0,0,0,559,31030,335216640,1354657792,448790528,0,0,,,
_1462211675523_215080,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167016,311,0,8,1,1,2916135,1,1,583227,583227,2986122240,1,0,67,0,0,0,180,12290,326004736,1344450560,495452160,0,0,,,
_1462211675523_222349,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167035,311,0,8,1,1,2094280,1,1,418856,418856,2144542720,1,0,67,0,0,0,215,11830,318726144,1344655360,502267904,0,0,,,
_1462211675523_239669,,2999969,532,hadoop06,hive2,aggregation/aggregate,archiveMTA,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167014,311,0,8,1,1,2588340,1,1,517668,517668,2650460160,1,0,67,0,0,0,390,13690,328818688,1363431424,496500736,0,0,MAPREDUCE,1463706788277,1463707314824
_1462211675523_206261,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167164,311,0,8,1,1,266690,1,1,53338,53338,273090560,1,0,67,0,0,0,54,5770,314544128,1365405696,507510784,0,0,,,
_1462211675523_245402,,28987059,5146,hadoop02,hive2,aggregation/aggregate,pivotActivities,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167085,311,0,8,1,1,25644495,1,1,5128899,5128899,26259962880,1,0,67,0,0,0,577,42200,296763392,1370763264,423100416,0,0,MAPREDUCE,1463773584696,1463778724361
_1462211675523_237479,,5439644,965,hadoop05,hive2,aggregation/aggregate,pivotSends,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167016,311,0,8,1,1,4746070,1,1,949214,949214,4859975680,1,0,67,0,0,0,393,17440,332505088,1373716480,502792192,0,0,MAPREDUCE,1463685334078,1463686292857
_1462211675523_238521,,170018,30,hadoop06,hive2,aggregation/aggregate,preparation,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,60535,1,1,12107,12107,61987840,1,0,67,0,0,0,250,7510,307777536,1347477504,508559360,0,0,MAPREDUCE,1463696330445,1463696354469
_1462211675523_235745,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167013,311,0,8,1,1,3587590,1,1,717518,717518,3673692160,1,0,67,0,0,0,225,13630,383135744,1360080896,498597888,0,384,,,
_1462211675523_218044,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167016,311,0,8,1,1,3070360,1,1,614072,614072,3144048640,1,0,67,0,0,0,250,13360,385884160,1364258816,498073600,0,0,,,
_1462211675523_216277,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,50940,1,1,10188,10188,52162560,1,0,67,0,0,0,79,5760,321642496,1348669440,510132224,0,0,,,
_1462211675523_213925,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167036,311,0,8,1,1,4748325,1,1,949665,949665,4862284800,1,0,67,0,0,0,377,16820,358223872,1366405120,503316480,0,0,,,
_1462211675523_218087,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167016,311,0,8,1,1,2859255,1,1,571851,571851,2927877120,1,0,67,0,0,0,155,11300,341585920,1366503424,487587840,0,0,,,
_1462211675523_209834,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,380235,1,1,76047,76047,389360640,1,0,67,0,0,0,147,8610,304582656,1358090240,507510784,0,0,,,
_1462211675523_206156,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,564310,1,1,112862,112862,577853440,1,0,67,0,0,0,207,8720,315162624,1366441984,508559360,0,0,,,
_1462211675523_238407,,2998364,532,hadoop02,hive2,aggregation/aggregate,populateAggregateViewTable,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167164,311,0,8,1,1,2580215,1,1,516043,516043,2642140160,1,0,67,0,0,0,245,13030,327331840,1357463552,497549312,0,0,MAPREDUCE,1463695120417,1463695646624
_1462211675523_205309,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167035,311,0,8,1,1,1670960,1,1,334192,334192,1711063040,1,0,67,0,0,0,100,8430,329805824,1369407488,501743616,0,0,,,
_1462211675523_236097,,6669313,1184,hadoop06,hive2,aggregation/aggregate,pivotUnsubs,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167035,311,0,8,1,1,5837185,1,1,1167437,1167437,5977277440,1,0,67,0,0,0,407,18580,309747712,1350103040,475529216,0,1214,MAPREDUCE,1463668456687,1463669634372
_1462211675523_218927,,,,,,,,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167077,311,0,8,1,1,28350,1,1,5670,5670,29030400,1,0,67,0,0,0,123,4900,296259584,1357631488,508035072,0,0,,,
_1462211675523_230823,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167164,311,0,8,1,1,1771510,1,1,354302,354302,1814026240,1,0,67,0,0,0,250,11140,326443008,1370091520,514850816,0,0,,,
_1462211675523_226037,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167013,311,0,8,1,1,2598850,1,1,519770,519770,2661222400,1,0,67,0,0,0,226,13300,331030528,1344634880,483917824,0,0,,,
_1462211675523_231612,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,53190,1,1,10638,10638,54466560,1,0,67,0,0,0,82,4580,294940672,1344425984,508559360,0,0,,,
_1462211675523_238541,,2187142,388,hadoop05,hive2,aggregation/aggregate,populateAggregateViewTable,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167164,311,0,8,1,1,1852795,1,1,370559,370559,1897262080,1,0,67,0,0,0,266,12690,321294336,1359245312,515899392,0,0,MAPREDUCE,1463696494436,1463696875858
_1462211675523_228830,,,,,,,,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167014,311,0,8,1,1,468255,1,1,93651,93651,479493120,1,0,67,0,0,0,195,7970,313278464,1360986112,506986496,0,0,,,
_1462211675523_218033,,,,,,,,true,1,0,SUCCEEDED,31,0,119184,0,0,0,118332,167164,311,0,8,1,1,337595,1,1,67519,67519,345697280,1,0,67,0,0,0,166,8200,317681664,1366626304,507510784,0,0,,,
_1462211675523_243669,,4062248,721,hadoop05,hive2,aggregation/aggregate,archiveMTA,true,1,0,SUCCEEDED,31,0,119245,0,0,0,118389,167015,311,0,8,1,1,3516955,1,1,703391,703391,3601361920,1,0,67,0,0,0,334,14950,327942144,1365815296,513802240,0,0,MAPREDUCE,1463743265311,1463743980136
_1462211675523_211008,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,57855,1,1,11571,11571,59243520,1,0,67,0,0,0,100,4180,299933696,1359831040,508035072,0,0,,,
