Job ID,parent,MB-seconds,vcore-seconds,AM Host,WF-Type,WF-Name,Application-Name,Uber job,Number of maps,Number of reduces,Job state,Counters,FILE Number of bytes read,FILE Number of bytes written,FILE Number of read operations,FILE Number of large read operations,FILE Number of write operations,HDFS Number of bytes read,HDFS Number of bytes written,HDFS Number of read operations,HDFS Number of large read operations,HDFS Number of write operations,Launched map tasks,Other local map tasks,Total time spent by all maps in occupied slots ms,TOTAL_LAUNCHED_UBERTASKS,NUM_UBER_SUBMAPS,Total time spent by all map tasks ms,Total vcore-seconds taken by all map tasks,Total megabyte-seconds taken by all map tasks,Map input records,Map output records,Input split bytes,Spilled Records,Failed Shuffles,Merged Map outputs,GC time elapsed ms,CPU time spent ms,Physical memory bytes snapshot,Virtual memory bytes snapshot,Total committed heap usage bytes,Bytes Read,Bytes Written,Application-Type,Start-Time,Finish-Time,Launched reduce tasks,Rack-local map tasks,Total time spent by all reduces in occupied slots ms,Total time spent by all reduce tasks ms,Total vcore-seconds taken by all reduce tasks,Total megabyte-seconds taken by all reduce tasks,Map output bytes,Map output materialized bytes,Combine input records,Combine output records,Reduce input groups,Reduce shuffle bytes,Reduce input records,Reduce output records,Shuffled Maps,BAD_ID,CONNECTION,IO_ERROR,WRONG_LENGTH,WRONG_MAP,WRONG_REDUCE,Killed reduce tasks,Data-local map tasks,CREATED_FILES,DESERIALIZE_ERRORS,RECORDS_IN,RECORDS_OUT_0,RECORDS_OUT_INTERMEDIATE,SKEWJOINFOLLOWUPJOBS,RECORDS_OUT_1_default.a_activity,RECORDS_OUT_1_default.v_activity,RECORDS_OUT_1_default.r_activity_archive_parquet,RECORDS_OUT_1_default.r_send_archive_parquet,Failed reduce tasks
_1462211675523_228854,_1462211675523_228851,,,,,,,false,42,189,SUCCEEDED,55,5103287,68159389,0,0,0,12662169658,31804163,1359,0,378,42,,29211410,,,5842282,5842282,29912483840,169225851,280995,49869,561990,0,7938,43609,5666070,170288152576,2044528521216,478075158528,0,0,,,,189,12,19176600,1917660,1917660,19636838400,43378418,5386856,0,0,262161,5386856,280995,0,7938,0,0,0,0,0,0,,30,1,0,169225851,262161,280995,,,,,,
_1462211675523_213966,_1462211675523_213963,,,,,,,false,27,117,SUCCEEDED,56,2823074418,4925867159,0,0,0,1921055218,8587193776,1988,0,234,27,,11640440,,,2328088,2328088,11919810560,103093251,102947674,46264,236406977,0,3159,32194,4050560,144097763328,1270581035008,319786844160,0,0,,,,118,5,19665690,1966569,1966569,20137666560,9144039889,2122170162,0,0,102914618,2122170162,102947674,0,3159,0,0,0,0,0,0,1,22,117,0,103093251,102914618,102947674,,,,,,
_1462211675523_214635,,,,,,,,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167077,311,0,8,1,1,25755,1,1,5151,5151,26373120,1,0,67,0,0,0,126,4950,301645824,1361039360,508035072,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_216073,_1462211675523_215893,,,,,,,false,1,10,SUCCEEDED,49,200,2772985,0,0,0,102083,20,26,0,10,1,,27800,,,5560,5560,28467200,0,0,305,0,0,10,522,32250,5894643712,101818372096,22641901568,0,0,,,,10,1,602950,60295,60295,617420800,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_239636,_1462211675523_239623,196456,63,hadoop02,,,,false,1,1,SUCCEEDED,49,20,518997,0,0,0,22785,2,8,0,1,1,,29645,,,5929,5929,30356480,0,0,305,0,0,1,57,4830,1482854400,14865616896,4116709376,0,0,MAPREDUCE,1463706561007,1463706614070,1,,98800,9880,9880,101171200,0,16,0,0,0,16,0,0,1,0,0,0,0,0,0,,1,,,,,,,,,,,
_1462211675523_219564,_1462211675523_219556,,,,,,,false,1,10,SUCCEEDED,49,200,2716383,0,0,0,65528,20,26,0,10,1,,31275,,,6255,6255,32025600,0,0,305,0,0,10,607,32750,5868478464,101778931712,22641901568,0,0,,,,10,1,656010,65601,65601,671754240,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_213511,_1462211675523_213508,,,,,,,false,25,107,SUCCEEDED,56,2546276211,4488164757,0,0,0,1762194903,7868378934,1902,0,214,25,,11947020,,,2389404,2389404,12233748480,94281596,94139454,44598,215851637,0,2675,35604,3934180,132991684608,1163352371200,298101768192,0,0,,,,108,5,21202490,2120249,2120249,21711349760,8373834146,1938661229,0,0,94105990,1938661229,94139454,0,2675,0,0,0,0,0,0,1,20,107,0,94281596,94105990,94139454,,,,,,
_1462211675523_219691,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167037,311,0,8,1,1,5616800,1,1,1123360,1123360,5751603200,1,0,67,0,0,0,199,16900,317489152,1360429056,473432064,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_218403,_1462211675523_218150,,,,,,,false,31,121,SUCCEEDED,57,3126003610,6634386351,0,0,0,8094880386,539765503,2261,0,242,31,,10790455,,,2158091,2158091,11049425920,170897815,170897815,77476,341795630,0,3751,26284,4013840,133716074496,1330088308736,332923404288,0,0,,,,122,12,19775370,1977537,1977537,20249978880,8935856133,3469591047,0,0,170897815,3469591047,170897815,0,3751,0,0,0,0,0,0,1,19,121,0,170897815,2349077,170897815,0,,,,,
_1462211675523_228681,_1462211675523_228482,,,,,,,false,1,1,SUCCEEDED,54,76572,653445,0,0,0,471417,439602,1421,0,2,1,,52635,,,10527,10527,53898240,6261,4050,56785,8100,0,1,118,13200,1603911680,14858485760,4116709376,0,0,,,,1,1,77960,7796,7796,79831040,554675,76568,0,0,4050,76568,4050,0,1,0,0,0,0,0,0,,,1,0,6261,4050,4050,,,,,,
_1462211675523_230437,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167037,311,0,8,1,1,12182955,1,1,2436591,2436591,12475345920,1,0,67,0,0,0,588,27440,349130752,1349021696,473432064,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_215076,,,,,,,,true,1,0,SUCCEEDED,31,0,118695,0,0,0,117843,166981,311,0,8,1,1,52285,1,1,10457,10457,53539840,1,0,67,0,0,0,98,7220,306802688,1356902400,510132224,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_235537,_1462211675523_235420,,,,,,,false,13,51,SUCCEEDED,56,1313651233,2749658475,0,0,0,3357618150,4896,1723,0,102,13,,3574525,,,714905,714905,3660313600,76608247,76608247,63645,153216494,0,663,7357,1265830,52683677696,560209203200,134502940672,0,0,,,,51,8,6486420,648642,648642,6642094080,3736752166,1419695827,0,0,76608247,1419695827,76608247,0,663,0,0,0,0,0,0,,5,51,0,76608247,0,76608247,0,,,,,
_1462211675523_212621,_1462211675523_212619,,,,,,,false,21,88,SUCCEEDED,56,1956458934,3527639523,0,0,0,1443660990,6559926332,1758,0,176,21,,9476035,,,1895207,1895207,9703459840,78427959,78291484,41941,174175856,0,1848,26936,3238620,108662931456,959003488256,243261767680,0,0,,,,89,2,16228820,1622882,1622882,16618311680,6980442819,1566885875,0,0,78258020,1566885875,78291484,0,1848,0,0,0,0,0,0,1,19,88,0,78427959,78258020,78291484,,,,,,
_1462211675523_226300,_1462211675523_226233,,,,,,,false,11,41,SUCCEEDED,56,819217884,1677133122,0,0,0,1149902044,1796847632,2056,0,82,11,,6218000,,,1243600,1243600,6367232000,74599549,57743696,53938,115487392,0,451,11913,1884410,47495122944,453239197696,109964689408,0,0,,,,42,4,8166130,816613,816613,8362117120,2817457002,844671081,0,0,40946203,844671081,57743696,0,451,0,0,0,0,0,0,1,7,41,0,74599549,40946203,57743696,,,,,,
_1462211675523_232195,_1462211675523_232110,,,,,,,false,1,1,SUCCEEDED,49,20,500329,0,0,0,69036,96,541,0,2,1,,47945,,,9589,9589,49095680,0,0,21451,0,0,1,153,7460,1621659648,14843645952,4116709376,0,0,,,,1,1,82400,8240,8240,84377600,0,16,0,0,0,16,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_209989,_1462211675523_209981,,,,,,,false,22,91,SUCCEEDED,55,2174755891,3795152776,0,0,0,1409872966,7101590743,6193,0,182,22,,12243825,,,2448765,2448765,12537676800,85503535,85376001,161478,196498983,0,2002,29558,3829430,109353345024,993318113280,251971764224,0,0,,,,92,,17179730,1717973,1717973,17592043520,7586477200,1632113013,0,0,85363897,1632113013,85376001,0,2002,0,0,0,0,0,0,1,22,91,0,85503535,85363897,85376001,,,,,,
_1462211675523_205989,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167091,311,0,8,1,1,5541725,1,1,1108345,1108345,5674726400,1,0,67,0,0,0,185,14020,383508480,1355104256,476053504,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_241408,_1462211675523_240621,1229438,249,hadoop02,,,,false,2,5,SUCCEEDED,55,26154932,54754114,0,0,0,271728184,63510882,675,0,10,2,,322830,,,64566,64566,330577920,1379591,1379591,26530,2759182,0,10,547,74290,5178822656,58716893184,14408482816,0,0,MAPREDUCE,1463722283640,1463722383656,6,,657180,65718,65718,672952320,327208462,26817818,0,0,355254,26817818,1379591,0,10,0,0,0,0,0,0,1,2,1,0,1379591,355254,1379591,,,,,,
_1462211675523_213863,_1462211675523_213722,,,,,,,false,1,1,SUCCEEDED,49,20,508893,0,0,0,18468,96,9,0,2,1,,22790,,,4558,4558,23336960,0,0,305,0,0,1,31,4080,1442832384,14857850880,4116709376,0,0,,,,1,1,47890,4789,4789,49039360,0,16,0,0,0,16,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_219930,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167035,311,0,8,1,1,2352530,1,1,470506,470506,2408990720,1,0,67,0,0,0,223,11710,327823360,1366335488,488636416,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_208535,_1462211675523_208439,,,,,,,false,29,121,SUCCEEDED,57,1089729927,2319854871,0,0,0,8102261168,184067430,1223,0,242,29,,19462965,,,3892593,3892593,19930076160,117394123,55224066,56376,110448132,0,3509,40073,5029390,128799301632,1319249915904,315363950592,0,0,,,,122,4,32880150,3288015,3288015,33669273600,4761929495,1191590202,0,0,55224066,1191590202,55224066,0,3509,0,0,0,0,0,0,1,25,121,0,117394123,1068178,55224066,0,,,,,
_1462211675523_212991,,,,,,,,true,1,0,SUCCEEDED,31,0,119542,0,0,0,118686,167087,311,0,8,1,1,10078140,1,1,2015628,2015628,10320015360,1,0,67,0,0,0,385,22750,350076928,1356099584,473956352,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_211220,_1462211675523_211167,,,,,,,false,1,10,SUCCEEDED,50,200,2773375,0,0,0,102083,20,26,0,10,1,,21565,,,4313,4313,22082560,0,0,305,0,0,10,853,34660,5821562880,101766598656,22641901568,0,0,,,,11,,960910,96091,96091,983971840,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,1,1,,,,,,,,,,,
_1462211675523_210952,_1462211675523_210947,,,,,,,false,1,1,SUCCEEDED,49,20,497893,0,0,0,31744,96,11,0,2,1,,41855,,,8371,8371,42859520,0,0,320,0,0,1,64,6510,1580806144,14853242880,4116709376,0,0,,,,1,1,104840,10484,10484,107356160,0,16,0,0,0,16,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_208139,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167033,311,0,8,1,1,1441260,1,1,288252,288252,1475850240,1,0,67,0,0,0,200,10830,316878848,1355845632,509607936,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_210559,_1462211675523_210555,,,,,,,false,13,54,SUCCEEDED,54,1259371327,2163215866,0,0,0,858799857,4076463052,1292,0,108,13,,5554575,,,1110915,1110915,5687884800,48155569,48066658,31497,113174535,0,702,14472,1837130,65561460736,589208428544,153875382272,0,0,,,,54,,7515200,751520,751520,7695564800,4330079759,902498421,0,0,48065871,902498421,48066658,0,702,0,0,0,0,0,0,,13,54,0,48155569,48065871,48066658,,,,,,
_1462211675523_222967,_1462211675523_222965,,,,,,,false,1,1,SUCCEEDED,54,16407006,33325939,0,0,0,35203497,92853577,1306,0,2,1,,349270,,,69854,69854,357652480,3529408,799966,31708,1599932,0,1,645,96420,3420307456,14859223040,5158993920,0,0,,,,1,1,234960,23496,23496,240599040,127522504,16407002,0,0,708145,16407002,799966,0,1,0,0,0,0,0,0,,,1,0,3529408,708145,799966,,,,,,
_1462211675523_226921,,,,,,,,true,1,0,SUCCEEDED,31,0,118696,0,0,0,117844,166981,311,0,8,1,1,60985,1,1,12197,12197,62448640,1,0,67,0,0,0,418,7950,313868288,1360068608,510656512,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_210210,_1462211675523_210165,,,,,,,false,1,10,SUCCEEDED,49,200,2773219,0,0,0,102083,20,26,0,10,1,,22015,,,4403,4403,22543360,0,0,305,0,0,10,699,35590,6004641792,101847425024,22641901568,0,0,,,,10,1,839060,83906,83906,859197440,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_215448,_1462211675523_215379,,,,,,,false,1,10,SUCCEEDED,55,3152097,9063341,0,0,0,21544928,2937026,768,0,31,1,,64845,,,12969,12969,66401280,176039,176039,28785,352078,0,10,734,87950,6643171328,101842513920,22641901568,0,0,,,,11,,1021460,102146,102146,1045975040,19942453,3152057,0,0,10,3152057,176039,0,10,0,0,0,0,0,0,1,1,10,0,176039,,176039,,176039,,,,
_1462211675523_232609,,,,,,,,true,1,0,SUCCEEDED,31,0,119512,0,0,0,118656,167015,311,0,8,1,1,3087525,1,1,617505,617505,3161625600,1,0,67,0,0,0,318,13860,325894144,1357668352,499122176,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_221504,,,,,,,,true,1,0,SUCCEEDED,31,0,119286,0,0,0,118430,167077,311,0,8,1,1,32415,1,1,6483,6483,33192960,1,0,67,0,0,0,248,6350,317882368,1360990208,510656512,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_214043,_1462211675523_213925,,,,,,,false,1,1,SUCCEEDED,54,17189,534829,0,0,0,175481,101129,797,0,2,1,,44395,,,8879,8879,45460480,1286,849,31825,1698,0,1,28,8640,1609175040,14869553152,4116709376,0,0,,,,1,1,51870,5187,5187,53114880,124008,17185,0,0,849,17185,849,0,1,0,0,0,0,0,0,,,1,0,1286,849,849,,,,,,
_1462211675523_221123,_1462211675523_221119,,,,,,,false,10,39,SUCCEEDED,56,735830648,1483531851,0,0,0,606593010,3093344073,5808,0,78,10,,3331765,,,666353,666353,3411727360,38048964,38024007,154094,76048014,0,390,9047,1311540,44388061184,428798939136,108059951104,0,0,,,,40,4,8068490,806849,806849,8262133760,3321030125,735217533,0,0,38015287,735217533,38024007,0,390,0,0,0,0,0,0,1,6,39,0,38048964,38015287,38024007,,,,,,
_1462211675523_209668,,,,,,,,true,1,0,SUCCEEDED,31,0,119541,0,0,0,118685,167088,311,0,8,1,1,6116755,1,1,1223351,1223351,6263557120,1,0,67,0,0,0,286,16130,377974784,1346596864,488112128,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_207432,_1462211675523_207384,,,,,,,false,6,18,SUCCEEDED,56,218703683,455837254,0,0,0,1150967231,1728,152,0,36,6,,1117810,,,223562,223562,1144637440,14230708,14230708,4405,28461416,0,108,3667,360860,21027434496,205101920256,54629761024,0,0,,,,18,1,2079530,207953,207953,2129438720,1195703394,230978487,0,0,14230708,230978487,14230708,0,108,0,0,0,0,0,0,,5,18,0,14230708,0,14230708,0,,,,,
_1462211675523_219087,_1462211675523_219085,,,,,,,false,53,236,SUCCEEDED,56,6317274281,10450059920,0,0,0,3953419917,17375511433,2989,0,472,53,,24748800,,,4949760,4949760,25342771200,206014005,206013718,65315,489198813,0,12508,75368,8634160,296294191104,2555132153856,646173949952,0,0,,,,237,12,47890150,4789015,4789015,49039513600,18512251596,4349166303,0,0,205887273,4349166303,206013718,0,12508,0,0,0,0,0,0,1,41,236,0,206014005,205887273,206013718,,,,,,
_1462211675523_212245,_1462211675523_212200,,,,,,,false,4,13,SUCCEEDED,54,247431309,502485349,0,0,0,350235253,582074929,761,0,26,4,,1745705,,,349141,349141,1787601920,23171731,17820204,20652,35640408,0,52,4210,570790,16332771328,146333941760,38013501440,0,0,,,,13,,2439270,243927,243927,2497812480,866564090,250698253,0,0,13300174,250698253,17820204,0,52,0,0,0,0,0,0,,4,13,0,23171731,13300174,17820204,,,,,,
_1462211675523_207244,_1462211675523_207241,,,,,,,false,11,43,SUCCEEDED,54,697894689,1307207722,0,0,0,668447368,2809759313,989,0,86,11,,2809100,,,561820,561820,2876518400,38750817,33204215,23796,71290989,0,473,11220,1260550,57837912064,472525402112,115951009792,0,0,,,,43,,12075360,1207536,1207536,12365168640,2994696712,598908795,0,0,33202324,598908795,33204215,0,473,0,0,0,0,0,0,,11,43,0,38750817,33202324,33204215,,,,,,
_1462211675523_223060,_1462211675523_222999,,,,,,,false,45,191,SUCCEEDED,57,3314228780,7166184136,0,0,0,12773879683,18336,1358,0,382,45,,10470595,,,2094119,2094119,10721889280,152536965,152536965,34210,305073930,0,8595,36197,3874750,201094983680,2078848233472,523334844416,0,0,,,,192,21,25515570,2551557,2551557,26127943680,13134972166,3792865902,0,0,152536965,3792865902,152536965,0,8595,0,0,0,0,0,0,1,24,191,0,152536965,0,152536965,0,,,,,
_1462211675523_208933,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167036,311,0,8,1,1,2625335,1,1,525067,525067,2688343040,1,0,67,0,0,0,189,10790,392011776,1367388160,483393536,0,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
_1462211675523_207725,_1462211675523_207714,,,,,,,false,1,10,SUCCEEDED,49,200,2758962,0,0,0,101984,20,26,0,10,1,,43925,,,8785,8785,44979200,0,0,304,0,0,10,614,33890,5687463936,101771116544,22641901568,0,0,,,,10,1,869380,86938,86938,890245120,0,160,0,0,0,160,0,0,10,0,0,0,0,0,0,,,,,,,,,,,,,
_1462211675523_232693,,,,,,,,true,1,0,SUCCEEDED,31,0,119518,0,0,0,118662,167038,311,0,8,1,1,16182815,1,1,3236563,3236563,16571202560,1,0,67,0,0,0,481,30750,331128832,1368793088,450363392,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
